timestamp,grid_activepower,wind_speed,Theoretical_Power_Curve,Wind Direction (°)
28 06 2018 21:50,825.47,6.77,914.81,219.99
28 06 2018 22:00,968.12,7.04,1032.90,223.09
28 06 2018 22:10,1294.03,7.90,1471.04,225.52
28 06 2018 22:20,846.58,7.17,1094.49,218.42
28 06 2018 22:30,829.33,7.18,1100.37,206.91
28 06 2018 22:40,830.19,7.07,1049.08,216.19
28 06 2018 22:50,774.48,6.95,994.34,218.54
28 06 2018 23:00,719.24,6.96,996.64,206.21
28 06 2018 23:10,867.36,7.13,1076.20,192.20
28 06 2018 23:20,986.74,7.49,1253.02,193.08
28 06 2018 23:30,1011.87,7.71,1366.38,191.10
28 06 2018 23:40,1172.99,7.87,1458.72,192.62
28 06 2018 23:50,1307.53,8.15,1619.10,196.01
29 06 2018 00:00,1505.41,8.38,1755.66,200.61
29 06 2018 00:10,1590.67,8.57,1868.87,199.36
29 06 2018 00:20,1414.87,8.25,1674.82,198.15
29 06 2018 00:30,1584.43,8.57,1871.50,197.03
29 06 2018 00:40,1923.56,9.40,2403.89,189.63
29 06 2018 00:50,2389.45,10.25,2940.20,191.41
29 06 2018 01:00,2337.85,10.14,2877.31,192.10
29 06 2018 01:10,2002.66,9.60,2513.53,191.74
29 06 2018 01:20,2151.63,9.71,2595.16,193.56
29 06 2018 01:30,2176.16,9.74,2620.30,191.86
29 06 2018 01:40,1911.39,9.13,2225.12,194.15
29 06 2018 01:50,1936.57,9.01,2149.68,199.71
29 06 2018 02:00,1846.87,9.01,2150.90,203.52
29 06 2018 02:10,1303.38,7.91,1477.91,200.37
29 06 2018 02:20,1479.16,8.24,1669.95,200.26
29 06 2018 02:30,1673.65,8.60,1892.53,202.63
29 06 2018 02:40,1558.04,8.45,1795.64,203.14
29 06 2018 02:50,1602.63,8.56,1865.86,199.92
29 06 2018 03:00,1327.04,8.21,1651.97,198.37
29 06 2018 03:10,2106.20,10.03,2813.65,196.84
29 06 2018 03:20,2190.13,9.92,2740.21,201.32
29 06 2018 03:30,2514.93,11.00,3273.11,196.51
29 06 2018 03:40,2589.38,11.08,3300.38,188.60
29 06 2018 03:50,2278.04,9.90,2727.55,186.48
29 06 2018 04:00,1793.98,9.03,2165.20,185.23
29 06 2018 04:10,1740.44,8.74,1979.50,183.27
29 06 2018 04:20,1246.29,7.61,1314.93,187.17
29 06 2018 04:30,1556.51,8.28,1692.42,189.56
29 06 2018 04:40,1476.83,8.15,1616.69,189.44
29 06 2018 04:50,1001.35,6.92,982.31,192.47
29 06 2018 05:00,630.35,6.00,624.02,193.77
29 06 2018 05:10,823.22,6.76,913.10,194.36
29 06 2018 05:20,1270.86,7.67,1344.81,191.61
29 06 2018 05:30,1067.97,7.19,1102.16,193.40
29 06 2018 05:40,1112.16,7.24,1127.02,196.75
29 06 2018 05:50,1083.48,7.56,1289.12,193.99
29 06 2018 06:00,888.53,6.84,946.01,198.02
29 06 2018 06:10,829.16,6.78,918.21,189.23
29 06 2018 06:20,1159.15,7.43,1220.06,183.42
29 06 2018 06:30,1954.74,9.04,2172.45,184.87
29 06 2018 06:40,1594.24,8.20,1646.27,190.03
29 06 2018 06:50,1259.67,7.40,1206.86,199.22
29 06 2018 07:00,1992.57,9.25,2308.17,192.74
29 06 2018 07:10,1724.19,8.50,1827.27,196.05
29 06 2018 07:20,2330.19,9.83,2684.65,194.07
29 06 2018 07:30,2502.43,10.23,2924.49,191.40
29 06 2018 07:40,2705.61,10.72,3165.03,191.61
29 06 2018 07:50,1996.69,9.00,2140.78,195.01
29 06 2018 08:00,2655.58,10.47,3052.57,191.93
29 06 2018 08:10,2364.73,9.81,2666.00,186.93
29 06 2018 08:20,1561.16,8.17,1627.22,186.70
29 06 2018 08:30,1926.71,8.93,2095.85,187.65
29 06 2018 08:40,1574.02,8.11,1592.87,189.51
29 06 2018 08:50,1696.61,8.54,1855.69,184.60
29 06 2018 09:00,1423.88,8.11,1593.65,192.04
29 06 2018 09:10,1571.70,8.11,1595.66,193.37
29 06 2018 09:20,1003.37,7.24,1126.05,204.81
29 06 2018 09:30,2205.96,9.59,2512.23,205.00
29 06 2018 09:40,1975.73,9.36,2376.45,209.81
29 06 2018 09:50,2079.47,9.55,2475.34,210.89
29 06 2018 10:00,2627.54,10.83,3208.82,210.84
29 06 2018 10:10,2734.03,11.05,3288.95,214.08
29 06 2018 10:20,2305.20,9.90,2726.11,208.36
29 06 2018 10:30,2357.18,9.90,2729.66,214.27
29 06 2018 10:40,1862.55,9.01,2153.15,214.37
29 06 2018 10:50,2156.36,9.42,2415.32,218.91
29 06 2018 11:00,2460.55,10.35,2990.80,219.80
29 06 2018 11:10,3012.28,11.57,3439.70,218.71
29 06 2018 11:20,2524.57,10.54,3084.52,219.72
29 06 2018 11:30,2727.06,10.85,3216.12,217.65
29 06 2018 11:40,2052.77,9.26,2314.52,218.45
29 06 2018 11:50,2107.58,9.61,2527.07,215.26
29 06 2018 12:00,2947.95,11.64,3453.59,210.74
29 06 2018 12:10,2763.76,10.93,3246.60,221.19
29 06 2018 12:20,2568.49,10.45,3040.68,217.95
29 06 2018 12:30,2421.97,10.08,2841.59,214.89
29 06 2018 12:40,1029.69,7.25,1131.44,224.43
29 06 2018 12:50,450.51,5.53,477.94,232.29
29 06 2018 13:00,1027.60,7.41,1212.54,267.29
29 06 2018 13:10,772.72,6.79,924.19,265.10
29 06 2018 13:20,205.80,4.62,247.80,257.88
29 06 2018 13:30,481.23,5.71,530.36,233.09
29 06 2018 13:40,533.41,5.89,587.47,230.51
29 06 2018 13:50,261.16,4.64,251.23,235.48
29 06 2018 14:00,633.80,6.27,717.32,239.68
29 06 2018 14:10,523.75,6.04,638.23,224.19
29 06 2018 14:20,557.12,6.05,640.05,222.07
29 06 2018 14:30,441.38,5.68,523.44,222.60
29 06 2018 14:40,532.53,5.88,584.82,222.35
29 06 2018 14:50,418.08,5.49,465.12,227.57
29 06 2018 15:00,728.29,6.52,815.19,225.36
29 06 2018 15:10,611.79,5.96,611.78,228.05
29 06 2018 15:20,782.82,6.67,874.92,227.31
29 06 2018 15:30,359.15,5.41,444.64,233.53
29 06 2018 15:40,528.64,6.14,673.65,237.47
29 06 2018 15:50,648.66,6.53,818.04,227.62
29 06 2018 16:00,762.32,6.58,837.23,232.08
29 06 2018 16:10,1000.59,7.38,1195.84,229.22
29 06 2018 16:20,1026.84,7.28,1147.04,226.59
29 06 2018 16:30,1196.28,7.48,1247.60,228.37
29 06 2018 16:40,883.34,6.80,927.97,228.56
29 06 2018 16:50,893.06,6.76,913.17,230.43
29 06 2018 17:00,838.69,6.80,927.16,228.14
29 06 2018 17:10,1401.98,8.02,1543.19,223.30
29 06 2018 17:20,1626.40,8.56,1862.59,224.83
29 06 2018 17:30,1382.90,7.99,1526.80,227.66
29 06 2018 17:40,1366.28,7.87,1456.34,229.17
29 06 2018 17:50,1738.50,8.78,2005.17,228.26
29 06 2018 18:00,2095.01,9.74,2622.50,224.37
29 06 2018 18:10,2460.83,10.54,3086.75,226.27
29 06 2018 18:20,2752.12,11.20,3339.84,227.33
29 06 2018 18:30,2718.08,11.07,3296.49,228.90
29 06 2018 18:40,2746.89,10.91,3239.36,229.93
29 06 2018 18:50,2855.87,11.27,3360.01,231.36
29 06 2018 19:00,3165.92,12.08,3533.73,232.28
29 06 2018 19:10,3090.21,11.82,3491.42,229.66
29 06 2018 19:20,2726.35,10.83,3210.91,225.52
29 06 2018 19:30,2445.88,10.22,2919.90,224.57
29 06 2018 19:40,2306.07,10.10,2854.71,224.90
29 06 2018 19:50,2528.23,10.46,3044.76,222.71
29 06 2018 20:00,2334.23,10.01,2799.49,222.69
29 06 2018 20:10,2423.08,10.39,3010.52,220.02
29 06 2018 20:20,2471.16,10.59,3108.88,217.88
29 06 2018 20:30,2533.75,10.69,3151.95,217.71
29 06 2018 20:40,2378.23,10.42,3027.96,215.09
29 06 2018 20:50,2160.87,9.99,2785.41,213.53
29 06 2018 21:00,2456.17,10.52,3074.47,214.74
29 06 2018 21:10,2738.16,11.39,3392.84,213.09
29 06 2018 21:20,2681.59,11.04,3284.82,211.60
29 06 2018 21:30,2725.74,10.91,3240.46,210.63
29 06 2018 21:40,3046.20,11.73,3472.62,213.77
29 06 2018 21:50,3290.94,12.32,3563.31,217.53
29 06 2018 22:00,3285.56,12.24,3554.74,216.79
29 06 2018 22:10,3519.33,12.90,3597.09,214.59
29 06 2018 22:20,3514.21,12.86,3596.24,216.34
29 06 2018 22:30,3337.90,12.33,3564.12,216.67
29 06 2018 22:40,3333.00,12.45,3575.21,215.37
29 06 2018 22:50,3152.43,11.96,3515.43,213.84
29 06 2018 23:00,2990.21,11.78,3482.70,213.25
29 06 2018 23:10,2970.77,11.86,3498.85,212.67
29 06 2018 23:20,2860.72,11.41,3397.63,215.06
29 06 2018 23:30,3067.74,11.98,3518.93,218.96
29 06 2018 23:40,3258.11,12.60,3585.95,221.58
29 06 2018 23:50,3280.15,12.76,3593.31,222.43
30 06 2018 00:00,3270.95,12.47,3576.85,223.35
30 06 2018 00:10,3008.62,11.80,3486.83,223.47
30 06 2018 00:20,3043.31,12.02,3524.44,218.94
30 06 2018 00:30,2864.66,11.64,3454.13,220.23
30 06 2018 00:40,2547.57,11.04,3287.82,219.15
30 06 2018 00:50,2593.85,11.01,3277.25,218.22
30 06 2018 01:00,2656.70,11.28,3362.73,219.03
30 06 2018 01:10,2685.82,11.33,3375.71,220.20
30 06 2018 01:20,2906.00,11.64,3453.54,222.79
30 06 2018 01:30,2847.26,11.22,3344.74,228.09
30 06 2018 01:40,3072.66,11.47,3414.82,229.66
30 06 2018 01:50,3177.79,11.72,3471.24,226.51
30 06 2018 02:00,3178.76,12.04,3527.94,223.07
30 06 2018 02:10,2951.61,11.72,3470.60,225.35
30 06 2018 02:20,2994.15,11.70,3467.23,224.44
30 06 2018 02:30,2878.52,11.30,3368.42,222.81
30 06 2018 02:40,2765.26,11.16,3324.76,222.75
30 06 2018 02:50,3043.52,12.12,3539.70,218.42
30 06 2018 03:00,3291.78,12.61,3586.68,217.66
30 06 2018 03:10,3296.91,12.57,3584.13,216.23
30 06 2018 03:20,3052.48,12.01,3524.08,214.82
30 06 2018 03:30,3277.98,12.70,3591.01,211.53
30 06 2018 03:40,3258.05,12.70,3591.11,209.10
30 06 2018 03:50,2972.75,11.99,3519.68,204.65
30 06 2018 04:00,3044.54,11.96,3516.22,201.09
30 06 2018 04:10,3547.71,12.88,3596.70,199.98
30 06 2018 04:20,3440.52,12.85,3596.15,196.79
30 06 2018 04:30,3393.51,12.60,3585.65,197.14
30 06 2018 04:40,3576.86,13.23,3600.00,197.00
30 06 2018 04:50,3528.91,13.37,3600.00,194.94
30 06 2018 05:00,3052.94,11.89,3502.94,190.56
30 06 2018 05:10,2676.28,11.05,3289.13,189.59
30 06 2018 05:20,2180.41,9.63,2538.36,188.68
30 06 2018 05:30,1386.16,7.74,1386.48,185.78
30 06 2018 05:40,1586.38,8.43,1784.76,186.62
30 06 2018 05:50,1121.83,7.36,1188.45,191.91
30 06 2018 06:00,1278.63,7.66,1343.60,192.41
30 06 2018 06:10,1138.05,7.39,1202.65,195.76
30 06 2018 06:20,1108.51,7.31,1163.62,199.54
30 06 2018 06:30,1408.61,8.13,1607.72,196.04
30 06 2018 06:40,1642.47,8.48,1816.68,190.74
30 06 2018 06:50,1229.20,7.70,1365.50,197.18
30 06 2018 07:00,1464.28,8.21,1654.28,194.00
30 06 2018 07:10,1711.01,8.66,1928.71,192.21
30 06 2018 07:20,1875.37,9.12,2223.52,190.39
30 06 2018 07:30,1661.72,8.59,1886.84,187.78
30 06 2018 07:40,1553.83,8.32,1717.17,191.78
30 06 2018 07:50,1141.85,7.40,1205.58,193.16
30 06 2018 08:00,1668.67,8.66,1924.51,194.77
30 06 2018 08:10,1544.38,8.40,1768.86,205.97
30 06 2018 08:20,1488.65,8.24,1670.90,204.25
30 06 2018 08:30,1411.61,8.18,1632.01,207.22
30 06 2018 08:40,1403.90,8.21,1654.47,210.85
30 06 2018 08:50,2034.11,9.51,2449.14,207.76
30 06 2018 09:00,1484.56,8.11,1590.88,210.20
30 06 2018 09:10,2122.53,9.64,2545.97,215.03
30 06 2018 09:20,2814.62,11.15,3321.77,210.00
30 06 2018 09:30,2609.10,10.71,3158.98,213.35
30 06 2018 09:40,1921.39,9.18,2262.57,215.29
30 06 2018 09:50,1614.39,8.35,1738.98,217.81
30 06 2018 10:00,2149.24,9.80,2658.37,216.07
30 06 2018 10:10,2150.34,9.66,2562.25,214.50
30 06 2018 10:20,2776.78,11.25,3352.99,207.36
30 06 2018 10:30,2862.58,11.55,3434.51,210.09
30 06 2018 10:40,2712.00,11.06,3292.35,207.65
30 06 2018 10:50,2847.92,11.33,3376.35,212.62
30 06 2018 11:00,1647.38,8.40,1764.14,216.81
30 06 2018 11:10,1616.34,8.39,1760.66,219.67
30 06 2018 11:20,1080.20,7.35,1181.52,231.58
30 06 2018 11:30,1188.87,7.63,1326.53,244.20
30 06 2018 11:40,1244.77,7.55,1283.78,240.97
30 06 2018 11:50,1213.87,7.65,1336.26,244.25
30 06 2018 12:00,722.22,6.47,792.40,237.30
30 06 2018 12:10,1505.82,8.20,1644.55,236.25
30 06 2018 12:20,2400.46,10.10,2851.92,242.81
30 06 2018 12:30,2317.05,9.97,2775.86,220.89
30 06 2018 12:40,2550.30,10.29,2957.99,201.59
30 06 2018 12:50,2237.93,9.65,2554.46,205.34
30 06 2018 13:00,2152.73,9.36,2378.95,214.20
30 06 2018 13:10,2081.32,9.37,2383.21,222.08
30 06 2018 13:20,1727.95,8.67,1936.45,226.23
30 06 2018 13:30,1639.84,8.29,1701.65,227.33
30 06 2018 13:40,1755.04,8.75,1984.28,224.84
30 06 2018 13:50,1380.78,7.82,1426.52,227.96
30 06 2018 14:00,888.94,6.92,981.07,230.41
30 06 2018 14:10,1662.93,8.56,1866.63,225.14
30 06 2018 14:20,1479.89,8.17,1630.91,226.98
30 06 2018 14:30,707.72,6.26,715.36,234.15
30 06 2018 14:40,374.37,5.22,391.98,238.59
30 06 2018 14:50,538.31,5.94,603.73,238.60
30 06 2018 15:00,434.25,5.63,507.14,233.96
30 06 2018 15:10,563.18,6.01,628.69,227.40
30 06 2018 15:20,305.54,5.08,357.14,229.23
30 06 2018 15:30,289.24,5.14,370.54,240.69
30 06 2018 15:40,508.61,5.96,611.47,247.79
30 06 2018 15:50,618.92,6.44,781.41,242.57
30 06 2018 16:00,1165.54,7.71,1367.67,249.64
30 06 2018 16:10,1545.78,8.51,1835.74,237.06
30 06 2018 16:20,2419.08,10.25,2939.46,235.48
30 06 2018 16:30,1934.20,9.08,2197.53,243.90
30 06 2018 16:40,1926.19,9.19,2264.38,243.08
30 06 2018 16:50,1261.70,7.82,1428.86,242.26
30 06 2018 17:00,1072.86,7.41,1212.44,243.68
30 06 2018 17:10,1099.04,7.46,1239.69,248.31
30 06 2018 17:20,1260.03,7.83,1435.26,245.55
30 06 2018 17:30,1370.62,8.07,1568.56,244.62
30 06 2018 17:40,1277.10,7.84,1437.55,248.96
30 06 2018 17:50,1682.41,8.80,2018.52,246.71
30 06 2018 18:00,1871.75,9.18,2257.82,239.14
30 06 2018 18:10,1878.87,9.03,2160.40,242.49
30 06 2018 18:20,1860.15,9.05,2174.04,246.85
30 06 2018 18:30,1927.91,9.16,2249.44,247.25
30 06 2018 18:40,1935.29,9.32,2350.91,246.28
30 06 2018 18:50,1972.81,9.51,2448.55,243.41
30 06 2018 19:00,1661.63,8.75,1986.98,238.57
30 06 2018 19:10,1761.39,8.83,2037.38,236.64
30 06 2018 19:20,1767.53,8.92,2090.08,243.21
30 06 2018 19:30,1893.41,9.28,2328.87,242.82
30 06 2018 19:40,1875.37,9.37,2387.82,235.97
30 06 2018 19:50,2028.59,9.64,2544.05,239.14
30 06 2018 20:00,1615.71,8.61,1894.30,238.47
30 06 2018 20:10,1656.78,8.75,1983.73,236.06
30 06 2018 20:20,1763.33,8.76,1992.05,233.50
30 06 2018 20:30,2278.13,10.04,2819.17,230.42
30 06 2018 20:40,2141.02,9.52,2453.38,234.43
30 06 2018 20:50,2341.33,10.00,2792.54,237.90
30 06 2018 21:00,1984.76,9.33,2355.82,234.84
30 06 2018 21:10,1814.61,8.79,2011.51,233.03
30 06 2018 21:20,2216.49,9.73,2611.23,240.14
30 06 2018 21:30,1768.27,8.67,1935.30,239.84
30 06 2018 21:40,1684.33,8.63,1911.28,241.76
30 06 2018 21:50,1849.34,9.07,2188.77,242.29
30 06 2018 22:00,1940.09,9.33,2357.41,238.64
30 06 2018 22:10,1956.34,9.24,2300.79,238.39
30 06 2018 22:20,2023.92,9.51,2449.44,241.08
30 06 2018 22:30,1675.68,8.83,2036.82,239.04
30 06 2018 22:40,1571.41,8.41,1771.77,231.94
30 06 2018 22:50,1522.11,8.22,1656.48,230.32
30 06 2018 23:00,1337.27,7.74,1385.82,231.36
30 06 2018 23:10,1378.11,7.98,1518.14,239.01
30 06 2018 23:20,1365.59,7.95,1502.95,241.37
30 06 2018 23:30,1723.35,8.61,1897.94,247.16
30 06 2018 23:40,1568.94,8.36,1740.00,243.12
30 06 2018 23:50,1485.07,8.17,1629.32,238.88
01 07 2018 00:00,1473.84,8.07,1570.03,242.70
01 07 2018 00:10,1428.65,8.14,1614.01,244.90
01 07 2018 00:20,1346.49,7.92,1486.60,244.39
01 07 2018 00:30,1273.42,7.94,1495.72,243.60
01 07 2018 00:40,1502.31,8.22,1659.84,245.85
01 07 2018 00:50,1625.07,8.46,1806.15,248.51
01 07 2018 01:00,1736.48,8.81,2020.15,247.90
01 07 2018 01:10,1708.89,8.84,2042.21,246.24
01 07 2018 01:20,1354.01,8.00,1527.73,245.36
01 07 2018 01:30,1427.31,8.12,1598.67,246.00
01 07 2018 01:40,1351.02,7.98,1518.39,244.16
01 07 2018 01:50,1530.76,8.35,1733.80,244.44
01 07 2018 02:00,1548.10,8.43,1787.41,243.35
01 07 2018 02:10,1051.77,7.40,1208.74,237.43
01 07 2018 02:20,1094.55,7.55,1282.85,237.68
01 07 2018 02:30,1176.71,7.68,1350.60,241.57
01 07 2018 02:40,899.14,7.12,1070.92,240.58
01 07 2018 02:50,878.08,7.10,1062.64,237.31
01 07 2018 03:00,803.64,6.82,935.95,240.65
01 07 2018 03:10,671.50,6.50,804.83,241.00
01 07 2018 03:20,716.03,6.67,873.39,235.89
01 07 2018 03:30,911.85,7.08,1054.34,238.56
01 07 2018 03:40,897.50,7.04,1035.29,243.84
01 07 2018 03:50,899.86,7.07,1049.91,241.93
01 07 2018 04:00,959.13,7.22,1116.12,245.52
01 07 2018 04:10,884.04,7.14,1080.85,248.36
01 07 2018 04:20,776.63,6.88,961.10,250.10
01 07 2018 04:30,694.01,6.60,843.83,246.81
01 07 2018 04:40,589.52,6.35,747.11,252.35
01 07 2018 04:50,410.96,5.75,543.29,254.20
01 07 2018 05:00,254.10,5.11,363.04,256.51
01 07 2018 05:10,91.75,4.07,136.21,253.42
01 07 2018 05:20,11.33,3.38,40.14,249.24
01 07 2018 05:30,0.00,2.53,0.00,248.92
01 07 2018 05:40,0.00,2.74,0.00,244.14
01 07 2018 05:50,0.00,2.52,0.00,258.49
01 07 2018 06:00,0.00,2.01,0.00,258.63
01 07 2018 06:10,0.00,1.52,0.00,262.57
01 07 2018 06:20,0.00,1.47,0.00,291.33
01 07 2018 06:30,0.00,2.88,0.00,319.18
01 07 2018 06:40,0.00,3.01,16.27,328.30
01 07 2018 06:50,0.00,2.37,0.00,330.24
01 07 2018 07:00,0.00,2.64,0.00,333.98
01 07 2018 07:10,0.00,2.28,0.00,332.29
01 07 2018 07:20,0.00,2.77,0.00,323.55
01 07 2018 07:30,0.00,2.74,0.00,330.65
01 07 2018 07:40,0.00,2.28,0.00,321.63
01 07 2018 07:50,0.00,2.56,0.00,338.78
01 07 2018 08:00,0.00,2.64,0.00,1.96
01 07 2018 08:10,0.00,3.62,66.15,353.68
01 07 2018 08:20,0.00,2.66,0.00,348.05
01 07 2018 08:30,0.00,1.78,0.00,349.99
01 07 2018 08:40,0.00,1.97,0.00,6.67
01 07 2018 08:50,0.00,1.81,0.00,6.92
01 07 2018 09:00,0.00,2.26,0.00,10.67
01 07 2018 09:10,0.00,2.04,0.00,346.64
01 07 2018 09:20,0.00,2.48,0.00,357.83
01 07 2018 09:30,0.00,2.52,0.00,10.64
01 07 2018 09:40,0.00,2.34,0.00,350.69
01 07 2018 09:50,0.00,2.43,0.00,357.00
01 07 2018 10:00,0.00,3.44,45.52,20.59
01 07 2018 10:10,4.28,3.01,16.28,15.32
01 07 2018 10:20,5.30,2.86,0.00,16.22
01 07 2018 10:30,15.22,3.10,20.14,13.06
01 07 2018 10:40,0.00,3.20,25.87,22.71
01 07 2018 10:50,59.72,3.83,98.19,26.63
01 07 2018 11:00,52.74,3.58,62.05,24.19
01 07 2018 11:10,49.08,3.53,55.00,16.24
01 07 2018 11:20,16.37,3.03,16.96,15.67
01 07 2018 11:30,-0.10,2.67,0.00,21.90
01 07 2018 11:40,0.00,2.59,0.00,13.30
01 07 2018 11:50,0.00,2.75,0.00,18.94
01 07 2018 12:00,0.00,3.06,18.04,24.68
01 07 2018 12:10,0.00,3.45,46.56,21.35
01 07 2018 12:20,56.65,3.64,68.87,16.83
01 07 2018 12:30,54.14,3.65,71.25,21.25
01 07 2018 12:40,5.59,2.70,0.00,20.73
01 07 2018 12:50,0.00,3.15,22.79,20.29
01 07 2018 13:00,0.00,3.28,31.40,18.93
01 07 2018 13:10,19.07,3.15,22.63,28.80
01 07 2018 13:20,51.97,3.42,43.33,19.39
01 07 2018 13:30,58.60,3.72,80.42,20.42
01 07 2018 13:40,139.28,4.21,162.86,15.68
01 07 2018 13:50,193.06,4.61,244.94,20.90
01 07 2018 14:00,252.03,4.95,323.33,22.88
01 07 2018 14:10,179.63,4.50,222.57,26.71
01 07 2018 14:20,264.48,4.91,315.06,23.52
01 07 2018 14:30,145.90,4.25,170.42,27.35
01 07 2018 14:40,144.91,4.30,180.18,27.57
01 07 2018 14:50,161.14,4.38,197.30,28.00
01 07 2018 15:00,180.21,4.46,212.80,40.66
01 07 2018 15:10,106.07,3.96,121.33,43.95
01 07 2018 15:20,91.77,3.88,106.61,38.70
01 07 2018 15:30,122.92,4.06,134.76,38.42
01 07 2018 15:40,125.91,4.17,155.39,34.34
01 07 2018 15:50,215.50,4.67,258.13,44.01
01 07 2018 16:00,544.75,6.05,642.28,60.40
01 07 2018 16:10,677.61,6.56,830.58,60.37
01 07 2018 16:20,905.13,7.19,1102.04,60.87
01 07 2018 16:30,801.10,6.89,965.66,66.19
01 07 2018 16:40,850.91,7.12,1071.54,74.04
01 07 2018 16:50,743.95,6.90,971.43,71.81
01 07 2018 17:00,549.39,6.31,732.97,71.52
01 07 2018 17:10,717.14,6.90,970.14,71.90
01 07 2018 17:20,950.36,7.39,1201.97,74.75
01 07 2018 17:30,702.34,6.98,1005.37,76.61
01 07 2018 17:40,608.37,6.48,799.79,67.38
01 07 2018 17:50,480.88,5.97,616.39,56.82
01 07 2018 18:00,447.59,6.00,623.92,53.13
01 07 2018 18:10,565.27,6.28,722.19,47.18
01 07 2018 18:20,374.91,5.64,509.62,52.33
01 07 2018 18:30,353.14,5.58,493.46,52.82
01 07 2018 18:40,395.24,5.77,550.41,48.31
01 07 2018 18:50,297.95,5.36,428.93,51.45
01 07 2018 19:00,376.95,5.67,518.51,55.37
01 07 2018 19:10,244.13,4.99,334.54,50.17
01 07 2018 19:20,275.69,5.08,356.07,53.79
01 07 2018 19:30,92.10,3.90,109.92,40.82
01 07 2018 19:40,126.84,4.18,156.62,40.27
01 07 2018 19:50,166.78,4.53,229.07,43.73
01 07 2018 20:00,238.13,4.98,330.74,46.15
01 07 2018 20:10,180.35,4.63,250.22,44.38
01 07 2018 20:20,224.23,4.88,306.99,46.84
01 07 2018 20:30,210.25,4.84,296.50,44.85
01 07 2018 20:40,277.55,5.13,368.40,47.04
01 07 2018 20:50,265.82,5.05,348.98,44.54
01 07 2018 21:00,271.66,5.16,375.14,47.00
01 07 2018 21:10,201.11,4.63,250.63,46.52
01 07 2018 21:20,288.03,5.22,391.18,42.91
01 07 2018 21:30,313.76,5.34,422.93,46.35
01 07 2018 21:40,286.72,5.17,379.70,44.92
01 07 2018 21:50,235.65,4.91,314.00,46.79
01 07 2018 22:00,393.29,5.62,505.16,46.56
01 07 2018 22:10,512.48,6.09,653.23,41.31
01 07 2018 22:20,421.64,5.81,563.94,43.23
01 07 2018 22:30,453.60,5.99,620.88,43.67
01 07 2018 22:40,400.76,5.75,542.39,43.09
01 07 2018 22:50,385.49,5.65,514.58,44.82
01 07 2018 23:00,414.48,5.80,559.26,45.02
01 07 2018 23:10,416.40,5.79,557.01,45.35
01 07 2018 23:20,487.75,6.03,635.16,48.04
01 07 2018 23:30,472.19,5.95,609.58,49.85
01 07 2018 23:40,553.46,6.26,716.50,59.29
01 07 2018 23:50,629.59,6.51,810.83,64.07
02 07 2018 00:00,695.75,6.62,854.60,63.87
02 07 2018 00:10,797.35,7.10,1061.83,63.91
02 07 2018 00:20,782.66,6.94,991.12,68.75
02 07 2018 00:30,706.86,6.76,910.37,72.58
02 07 2018 00:40,767.84,6.94,990.25,72.16
02 07 2018 00:50,829.46,7.16,1089.46,69.99
02 07 2018 01:00,1059.49,7.66,1342.84,73.05
02 07 2018 01:10,1041.52,7.63,1325.32,74.94
02 07 2018 01:20,923.45,7.31,1162.26,76.58
02 07 2018 01:30,928.71,7.38,1198.27,73.64
02 07 2018 01:40,914.04,7.36,1188.27,72.90
02 07 2018 01:50,665.46,6.77,915.01,75.28
02 07 2018 02:00,667.25,6.59,839.68,77.14
02 07 2018 02:10,624.50,6.26,714.76,79.60
02 07 2018 02:20,674.35,6.68,877.33,74.28
02 07 2018 02:30,766.61,6.94,989.69,76.51
02 07 2018 02:40,861.08,7.15,1087.20,72.86
02 07 2018 02:50,963.59,7.44,1225.52,71.65
02 07 2018 03:00,1014.96,7.49,1253.13,73.01
02 07 2018 03:10,1025.96,7.72,1374.80,76.10
02 07 2018 03:20,1075.77,7.72,1375.76,76.08
02 07 2018 03:30,1264.26,8.17,1626.03,75.37
02 07 2018 03:40,1260.09,8.16,1624.84,76.86
02 07 2018 03:50,1452.78,8.66,1928.57,76.94
02 07 2018 04:00,1524.80,8.74,1977.57,77.24
02 07 2018 04:10,1463.54,8.59,1884.57,75.50
02 07 2018 04:20,1432.96,8.61,1898.92,74.66
02 07 2018 04:30,1452.40,8.55,1860.40,75.35
02 07 2018 04:40,1810.18,9.33,2361.25,75.93
02 07 2018 04:50,1799.40,9.24,2298.29,75.40
02 07 2018 05:00,1729.35,9.11,2217.83,73.52
02 07 2018 05:10,1667.93,8.94,2102.29,73.60
02 07 2018 05:20,1554.34,8.74,1978.45,73.87
02 07 2018 05:30,1542.94,8.58,1874.87,73.44
02 07 2018 05:40,1377.70,8.32,1715.79,74.26
02 07 2018 05:50,1170.60,7.87,1455.18,73.56
02 07 2018 06:00,1038.98,7.44,1224.64,74.03
02 07 2018 06:10,913.09,7.08,1054.44,72.30
02 07 2018 06:20,1007.31,7.36,1184.54,70.14
02 07 2018 06:30,868.82,7.07,1048.92,70.25
02 07 2018 06:40,631.86,6.40,765.89,71.26
02 07 2018 06:50,807.69,6.78,921.50,69.84
02 07 2018 07:00,1041.97,7.34,1176.34,69.92
02 07 2018 07:10,1264.59,7.88,1461.37,70.36
02 07 2018 07:20,1003.70,7.36,1184.40,68.87
02 07 2018 07:30,849.51,6.80,928.71,60.89
02 07 2018 07:40,1095.70,7.48,1247.78,65.50
02 07 2018 07:50,1363.37,8.16,1623.78,69.91
